file_name,ori,loc,phase/pattern,SSGv,SSGv,BSG,MGnv,MGv,index1
0000001542.bmp,78,0,2,0,0,0,1,0,1
0000001543.bmp,78,0,3,0,0,0,1,0,1
0000001544.bmp,78,0,4,0,0,0,1,0,1
0000001545.bmp,78,0,5,0,0,0,1,0,1
0000001546.bmp,78,0,6,0,0,0,1,0,1
0000001547.bmp,78,0,7,0,0,0,1,0,1
0000001548.bmp,78,0,8,0,0,0,1,0,1
0000001549.bmp,78,0,9,0,0,0,1,0,1
0000001550.bmp,78,0,10,0,0,0,1,0,1
0000001551.bmp,78,0,11,0,0,0,1,0,1
0000001552.bmp,78,0,12,0,0,0,1,0,1
0000001553.bmp,78,0,13,0,0,0,1,0,1
0000001554.bmp,78,0,14,0,0,0,1,0,1
0000001555.bmp,78,0,15,0,0,0,1,0,1
0000001556.bmp,78,0,16,0,0,0,1,0,1
0000001557.bmp,78,0,17,0,0,0,1,0,1
0000001558.bmp,78,0,18,0,0,0,1,0,1
0000001559.bmp,78,0,19,0,0,0,1,0,1
0000001560.bmp,78,0,20,0,0,0,1,0,1
0000001561.bmp,79,0,1,0,0,0,1,0,1
0000001562.bmp,79,0,2,0,0,0,1,0,1
0000001563.bmp,79,0,3,0,0,0,1,0,1
0000001564.bmp,79,0,4,0,0,0,1,0,1
0000001565.bmp,79,0,5,0,0,0,1,0,1
0000001566.bmp,79,0,6,0,0,0,1,0,1
0000001567.bmp,79,0,7,0,0,0,1,0,1
0000001568.bmp,79,0,8,0,0,0,1,0,1
0000001569.bmp,79,0,9,0,0,0,1,0,1
0000001570.bmp,79,0,10,0,0,0,1,0,1
0000001571.bmp,79,0,11,0,0,0,1,0,1
0000001572.bmp,79,0,12,0,0,0,1,0,1
0000001573.bmp,79,0,13,0,0,0,1,0,1
0000001574.bmp,79,0,14,0,0,0,1,0,1
0000001575.bmp,79,0,15,0,0,0,1,0,1
0000001576.bmp,79,0,16,0,0,0,1,0,1
0000001577.bmp,79,0,17,0,0,0,1,0,1
0000001578.bmp,79,0,18,0,0,0,1,0,1
0000001579.bmp,79,0,19,0,0,0,1,0,1
0000001580.bmp,79,0,20,0,0,0,1,0,1
0000001581.bmp,80,0,1,0,0,0,1,0,1
0000001582.bmp,80,0,2,0,0,0,1,0,1
0000001583.bmp,80,0,3,0,0,0,1,0,1
0000001584.bmp,80,0,4,0,0,0,1,0,1
0000001585.bmp,80,0,5,0,0,0,1,0,1
0000001586.bmp,80,0,6,0,0,0,1,0,1
0000001587.bmp,80,0,7,0,0,0,1,0,1
0000001588.bmp,80,0,8,0,0,0,1,0,1
0000001589.bmp,80,0,9,0,0,0,1,0,1
0000001590.bmp,80,0,10,0,0,0,1,0,1
0000001591.bmp,80,0,11,0,0,0,1,0,1
0000001592.bmp,80,0,12,0,0,0,1,0,1
0000001593.bmp,80,0,13,0,0,0,1,0,1
0000001594.bmp,80,0,14,0,0,0,1,0,1
0000001595.bmp,80,0,15,0,0,0,1,0,1
0000001596.bmp,80,0,16,0,0,0,1,0,1
0000001597.bmp,80,0,17,0,0,0,1,0,1
0000001598.bmp,80,0,18,0,0,0,1,0,1
0000001599.bmp,80,0,19,0,0,0,1,0,1
0000001600.bmp,80,0,20,0,0,0,1,0,1
0000001601.bmp,81,0,1,0,0,0,1,0,1
0000001602.bmp,81,0,2,0,0,0,1,0,1
0000001603.bmp,81,0,3,0,0,0,1,0,1
0000001604.bmp,81,0,4,0,0,0,1,0,1
0000001605.bmp,81,0,5,0,0,0,1,0,1
0000001606.bmp,81,0,6,0,0,0,1,0,1
0000001607.bmp,81,0,7,0,0,0,1,0,1
0000001608.bmp,81,0,8,0,0,0,1,0,1
0000001609.bmp,81,0,9,0,0,0,1,0,1
0000001610.bmp,81,0,10,0,0,0,1,0,1
0000001611.bmp,81,0,11,0,0,0,1,0,1
0000001612.bmp,81,0,12,0,0,0,1,0,1
0000001613.bmp,81,0,13,0,0,0,1,0,1
0000001614.bmp,81,0,14,0,0,0,1,0,1
0000001615.bmp,81,0,15,0,0,0,1,0,1
0000001616.bmp,81,0,16,0,0,0,1,0,1
0000001617.bmp,81,0,17,0,0,0,1,0,1
0000001618.bmp,81,0,18,0,0,0,1,0,1
0000001619.bmp,81,0,19,0,0,0,1,0,1
0000001620.bmp,81,0,20,0,0,0,1,0,1
0000001621.bmp,82,0,1,0,0,0,1,0,1
0000001622.bmp,82,0,2,0,0,0,1,0,1
0000001623.bmp,82,0,3,0,0,0,1,0,1
0000001624.bmp,82,0,4,0,0,0,1,0,1
0000001625.bmp,82,0,5,0,0,0,1,0,1
0000001626.bmp,82,0,6,0,0,0,1,0,1
0000001627.bmp,82,0,7,0,0,0,1,0,1
0000001628.bmp,82,0,8,0,0,0,1,0,1
0000001629.bmp,82,0,9,0,0,0,1,0,1
0000001630.bmp,82,0,10,0,0,0,1,0,1
0000001631.bmp,82,0,11,0,0,0,1,0,1
0000001632.bmp,82,0,12,0,0,0,1,0,1
0000001633.bmp,82,0,13,0,0,0,1,0,1
0000001634.bmp,82,0,14,0,0,0,1,0,1
0000001635.bmp,82,0,15,0,0,0,1,0,1
0000001636.bmp,82,0,16,0,0,0,1,0,1
0000001637.bmp,82,0,17,0,0,0,1,0,1
0000001638.bmp,82,0,18,0,0,0,1,0,1
0000001639.bmp,82,0,19,0,0,0,1,0,1
0000001640.bmp,82,0,20,0,0,0,1,0,1
0000001641.bmp,83,0,1,0,0,0,1,0,1
0000001642.bmp,83,0,2,0,0,0,1,0,1
0000001643.bmp,83,0,3,0,0,0,1,0,1
0000001644.bmp,83,0,4,0,0,0,1,0,1
0000001645.bmp,83,0,5,0,0,0,1,0,1
0000001646.bmp,83,0,6,0,0,0,1,0,1
0000001647.bmp,83,0,7,0,0,0,1,0,1
0000001648.bmp,83,0,8,0,0,0,1,0,1
0000001649.bmp,83,0,9,0,0,0,1,0,1
0000001650.bmp,83,0,10,0,0,0,1,0,1
0000001651.bmp,83,0,11,0,0,0,1,0,1
0000001652.bmp,83,0,12,0,0,0,1,0,1
0000001653.bmp,83,0,13,0,0,0,1,0,1
0000001654.bmp,83,0,14,0,0,0,1,0,1
0000001655.bmp,83,0,15,0,0,0,1,0,1
0000001656.bmp,83,0,16,0,0,0,1,0,1
0000001657.bmp,83,0,17,0,0,0,1,0,1
0000001658.bmp,83,0,18,0,0,0,1,0,1
0000001659.bmp,83,0,19,0,0,0,1,0,1
0000001660.bmp,83,0,20,0,0,0,1,0,1
0000001661.bmp,84,0,1,0,0,0,1,0,1
0000001662.bmp,84,0,2,0,0,0,1,0,1
0000001663.bmp,84,0,3,0,0,0,1,0,1
0000001664.bmp,84,0,4,0,0,0,1,0,1
0000001665.bmp,84,0,5,0,0,0,1,0,1
0000001666.bmp,84,0,6,0,0,0,1,0,1
0000001667.bmp,84,0,7,0,0,0,1,0,1
0000001668.bmp,84,0,8,0,0,0,1,0,1
0000001669.bmp,84,0,9,0,0,0,1,0,1
0000001670.bmp,84,0,10,0,0,0,1,0,1
0000001671.bmp,84,0,11,0,0,0,1,0,1
0000001672.bmp,84,0,12,0,0,0,1,0,1
0000001673.bmp,84,0,13,0,0,0,1,0,1
0000001674.bmp,84,0,14,0,0,0,1,0,1
0000001675.bmp,84,0,15,0,0,0,1,0,1
0000001676.bmp,84,0,16,0,0,0,1,0,1
0000001677.bmp,84,0,17,0,0,0,1,0,1
0000001678.bmp,84,0,18,0,0,0,1,0,1
0000001679.bmp,84,0,19,0,0,0,1,0,1
0000001680.bmp,84,0,20,0,0,0,1,0,1
0000001681.bmp,85,0,1,0,0,0,1,0,1
0000001682.bmp,85,0,2,0,0,0,1,0,1
0000001683.bmp,85,0,3,0,0,0,1,0,1
0000001684.bmp,85,0,4,0,0,0,1,0,1
0000001685.bmp,85,0,5,0,0,0,1,0,1
0000001686.bmp,85,0,6,0,0,0,1,0,1
0000001687.bmp,85,0,7,0,0,0,1,0,1
0000001688.bmp,85,0,8,0,0,0,1,0,1
0000001689.bmp,85,0,9,0,0,0,1,0,1
0000001690.bmp,85,0,10,0,0,0,1,0,1
0000001691.bmp,85,0,11,0,0,0,1,0,1
0000001692.bmp,85,0,12,0,0,0,1,0,1
0000001693.bmp,85,0,13,0,0,0,1,0,1
0000001694.bmp,85,0,14,0,0,0,1,0,1
0000001695.bmp,85,0,15,0,0,0,1,0,1
0000001696.bmp,85,0,16,0,0,0,1,0,1
0000001697.bmp,85,0,17,0,0,0,1,0,1
0000001698.bmp,85,0,18,0,0,0,1,0,1
0000001699.bmp,85,0,19,0,0,0,1,0,1
0000001700.bmp,85,0,20,0,0,0,1,0,1
0000001701.bmp,86,0,1,0,0,0,1,0,1
0000001702.bmp,86,0,2,0,0,0,1,0,1
0000001703.bmp,86,0,3,0,0,0,1,0,1
0000001704.bmp,86,0,4,0,0,0,1,0,1
0000001705.bmp,86,0,5,0,0,0,1,0,1
0000001706.bmp,86,0,6,0,0,0,1,0,1
0000001707.bmp,86,0,7,0,0,0,1,0,1
0000001708.bmp,86,0,8,0,0,0,1,0,1
0000001709.bmp,86,0,9,0,0,0,1,0,1
0000001710.bmp,86,0,10,0,0,0,1,0,1
0000001711.bmp,86,0,11,0,0,0,1,0,1
0000001712.bmp,86,0,12,0,0,0,1,0,1
0000001713.bmp,86,0,13,0,0,0,1,0,1
0000001714.bmp,86,0,14,0,0,0,1,0,1
0000001715.bmp,86,0,15,0,0,0,1,0,1
0000001716.bmp,86,0,16,0,0,0,1,0,1
0000001717.bmp,86,0,17,0,0,0,1,0,1
0000001718.bmp,86,0,18,0,0,0,1,0,1
0000001719.bmp,86,0,19,0,0,0,1,0,1
0000001720.bmp,86,0,20,0,0,0,1,0,1
0000001721.bmp,87,0,1,0,0,0,1,0,1
0000001722.bmp,87,0,2,0,0,0,1,0,1
0000001723.bmp,87,0,3,0,0,0,1,0,1
0000001724.bmp,87,0,4,0,0,0,1,0,1
0000001725.bmp,87,0,5,0,0,0,1,0,1
0000001726.bmp,87,0,6,0,0,0,1,0,1
0000001727.bmp,87,0,7,0,0,0,1,0,1
0000001728.bmp,87,0,8,0,0,0,1,0,1
0000001729.bmp,87,0,9,0,0,0,1,0,1
0000001730.bmp,87,0,10,0,0,0,1,0,1
0000001731.bmp,87,0,11,0,0,0,1,0,1
0000001732.bmp,87,0,12,0,0,0,1,0,1
0000001733.bmp,87,0,13,0,0,0,1,0,1
0000001734.bmp,87,0,14,0,0,0,1,0,1
0000001735.bmp,87,0,15,0,0,0,1,0,1
0000001736.bmp,87,0,16,0,0,0,1,0,1
0000001737.bmp,87,0,17,0,0,0,1,0,1
0000001738.bmp,87,0,18,0,0,0,1,0,1
0000001739.bmp,87,0,19,0,0,0,1,0,1
0000001740.bmp,87,0,20,0,0,0,1,0,1
0000001741.bmp,88,0,1,0,0,0,1,0,1
0000001742.bmp,88,0,2,0,0,0,1,0,1
0000001743.bmp,88,0,3,0,0,0,1,0,1
0000001744.bmp,88,0,4,0,0,0,1,0,1
0000001745.bmp,88,0,5,0,0,0,1,0,1
0000001746.bmp,88,0,6,0,0,0,1,0,1
0000001747.bmp,88,0,7,0,0,0,1,0,1
0000001748.bmp,88,0,8,0,0,0,1,0,1
0000001749.bmp,88,0,9,0,0,0,1,0,1
0000001750.bmp,88,0,10,0,0,0,1,0,1
0000001751.bmp,88,0,11,0,0,0,1,0,1
0000001752.bmp,88,0,12,0,0,0,1,0,1
0000001753.bmp,88,0,13,0,0,0,1,0,1
0000001754.bmp,88,0,14,0,0,0,1,0,1
0000001755.bmp,88,0,15,0,0,0,1,0,1
0000001756.bmp,88,0,16,0,0,0,1,0,1
0000001757.bmp,88,0,17,0,0,0,1,0,1
0000001758.bmp,88,0,18,0,0,0,1,0,1
0000001759.bmp,88,0,19,0,0,0,1,0,1
0000001760.bmp,88,0,20,0,0,0,1,0,1
0000001761.bmp,89,0,1,0,0,0,1,0,1
0000001762.bmp,89,0,2,0,0,0,1,0,1
0000001763.bmp,89,0,3,0,0,0,1,0,1
0000001764.bmp,89,0,4,0,0,0,1,0,1
0000001765.bmp,89,0,5,0,0,0,1,0,1
0000001766.bmp,89,0,6,0,0,0,1,0,1
0000001767.bmp,89,0,7,0,0,0,1,0,1
0000001768.bmp,89,0,8,0,0,0,1,0,1
0000001769.bmp,89,0,9,0,0,0,1,0,1
0000001770.bmp,89,0,10,0,0,0,1,0,1
0000001771.bmp,89,0,11,0,0,0,1,0,1
0000001772.bmp,89,0,12,0,0,0,1,0,1
0000001773.bmp,89,0,13,0,0,0,1,0,1
0000001774.bmp,89,0,14,0,0,0,1,0,1
0000001775.bmp,89,0,15,0,0,0,1,0,1
0000001776.bmp,89,0,16,0,0,0,1,0,1
0000001777.bmp,89,0,17,0,0,0,1,0,1
0000001778.bmp,89,0,18,0,0,0,1,0,1
0000001779.bmp,89,0,19,0,0,0,1,0,1
0000001780.bmp,89,0,20,0,0,0,1,0,1
0000001781.bmp,90,0,1,0,0,0,1,0,1
0000001782.bmp,90,0,2,0,0,0,1,0,1
0000001783.bmp,90,0,3,0,0,0,1,0,1
0000001784.bmp,90,0,4,0,0,0,1,0,1
0000001785.bmp,90,0,5,0,0,0,1,0,1
0000001786.bmp,90,0,6,0,0,0,1,0,1
0000001787.bmp,90,0,7,0,0,0,1,0,1
0000001788.bmp,90,0,8,0,0,0,1,0,1
0000001789.bmp,90,0,9,0,0,0,1,0,1
0000001790.bmp,90,0,10,0,0,0,1,0,1
0000001791.bmp,90,0,11,0,0,0,1,0,1
0000001792.bmp,90,0,12,0,0,0,1,0,1
0000001793.bmp,90,0,13,0,0,0,1,0,1
0000001794.bmp,90,0,14,0,0,0,1,0,1
0000001795.bmp,90,0,15,0,0,0,1,0,1
0000001796.bmp,90,0,16,0,0,0,1,0,1
0000001797.bmp,90,0,17,0,0,0,1,0,1
0000001798.bmp,90,0,18,0,0,0,1,0,1
0000001799.bmp,90,0,19,0,0,0,1,0,1
0000001800.bmp,90,0,20,0,0,0,1,0,1
0000001801.bmp,91,0,1,0,0,0,1,0,1
0000001802.bmp,91,0,2,0,0,0,1,0,1
0000001803.bmp,91,0,3,0,0,0,1,0,1
0000001804.bmp,91,0,4,0,0,0,1,0,1
0000001805.bmp,91,0,5,0,0,0,1,0,1
0000001806.bmp,91,0,6,0,0,0,1,0,1
0000001807.bmp,91,0,7,0,0,0,1,0,1
0000001808.bmp,91,0,8,0,0,0,1,0,1
0000001809.bmp,91,0,9,0,0,0,1,0,1
0000001810.bmp,91,0,10,0,0,0,1,0,1
0000001811.bmp,91,0,11,0,0,0,1,0,1
0000001812.bmp,91,0,12,0,0,0,1,0,1
0000001813.bmp,91,0,13,0,0,0,1,0,1
0000001814.bmp,91,0,14,0,0,0,1,0,1
0000001815.bmp,91,0,15,0,0,0,1,0,1
0000001816.bmp,91,0,16,0,0,0,1,0,1
0000001817.bmp,91,0,17,0,0,0,1,0,1
0000001818.bmp,91,0,18,0,0,0,1,0,1
0000001819.bmp,91,0,19,0,0,0,1,0,1
0000001820.bmp,91,0,20,0,0,0,1,0,1
0000001821.bmp,92,0,1,0,0,0,1,0,1
0000001822.bmp,92,0,2,0,0,0,1,0,1
0000001823.bmp,92,0,3,0,0,0,1,0,1
0000001824.bmp,92,0,4,0,0,0,1,0,1
0000001825.bmp,92,0,5,0,0,0,1,0,1
0000001826.bmp,92,0,6,0,0,0,1,0,1
0000001827.bmp,92,0,7,0,0,0,1,0,1
0000001828.bmp,92,0,8,0,0,0,1,0,1
0000001829.bmp,92,0,9,0,0,0,1,0,1
0000001830.bmp,92,0,10,0,0,0,1,0,1
0000001831.bmp,92,0,11,0,0,0,1,0,1
0000001832.bmp,92,0,12,0,0,0,1,0,1
0000001833.bmp,92,0,13,0,0,0,1,0,1
0000001834.bmp,92,0,14,0,0,0,1,0,1
0000001835.bmp,92,0,15,0,0,0,1,0,1
0000001836.bmp,92,0,16,0,0,0,1,0,1
0000001837.bmp,92,0,17,0,0,0,1,0,1
0000001838.bmp,92,0,18,0,0,0,1,0,1
0000001839.bmp,92,0,19,0,0,0,1,0,1
0000001840.bmp,92,0,20,0,0,0,1,0,1
0000001841.bmp,93,0,1,0,0,0,1,0,1
0000001842.bmp,93,0,2,0,0,0,1,0,1
0000001843.bmp,93,0,3,0,0,0,1,0,1
0000001844.bmp,93,0,4,0,0,0,1,0,1
0000001845.bmp,93,0,5,0,0,0,1,0,1
0000001846.bmp,93,0,6,0,0,0,1,0,1
0000001847.bmp,93,0,7,0,0,0,1,0,1
0000001848.bmp,93,0,8,0,0,0,1,0,1
0000001849.bmp,93,0,9,0,0,0,1,0,1
0000001850.bmp,93,0,10,0,0,0,1,0,1
0000001851.bmp,93,0,11,0,0,0,1,0,1
0000001852.bmp,93,0,12,0,0,0,1,0,1
0000001853.bmp,93,0,13,0,0,0,1,0,1
0000001854.bmp,93,0,14,0,0,0,1,0,1
0000001855.bmp,93,0,15,0,0,0,1,0,1
0000001856.bmp,93,0,16,0,0,0,1,0,1
0000001857.bmp,93,0,17,0,0,0,1,0,1
0000001858.bmp,93,0,18,0,0,0,1,0,1
0000001859.bmp,93,0,19,0,0,0,1,0,1
0000001860.bmp,93,0,20,0,0,0,1,0,1
0000001861.bmp,94,0,1,0,0,0,1,0,1
0000001862.bmp,94,0,2,0,0,0,1,0,1
0000001863.bmp,94,0,3,0,0,0,1,0,1
0000001864.bmp,94,0,4,0,0,0,1,0,1
0000001865.bmp,94,0,5,0,0,0,1,0,1
0000001866.bmp,94,0,6,0,0,0,1,0,1
0000001867.bmp,94,0,7,0,0,0,1,0,1
0000001868.bmp,94,0,8,0,0,0,1,0,1
0000001869.bmp,94,0,9,0,0,0,1,0,1
0000001870.bmp,94,0,10,0,0,0,1,0,1
0000001871.bmp,94,0,11,0,0,0,1,0,1
0000001872.bmp,94,0,12,0,0,0,1,0,1
0000001873.bmp,94,0,13,0,0,0,1,0,1
0000001874.bmp,94,0,14,0,0,0,1,0,1
0000001875.bmp,94,0,15,0,0,0,1,0,1
0000001876.bmp,94,0,16,0,0,0,1,0,1
0000001877.bmp,94,0,17,0,0,0,1,0,1
0000001878.bmp,94,0,18,0,0,0,1,0,1
0000001879.bmp,94,0,19,0,0,0,1,0,1
0000001880.bmp,94,0,20,0,0,0,1,0,1
0000001881.bmp,95,0,1,0,0,0,1,0,1
0000001882.bmp,95,0,2,0,0,0,1,0,1
0000001883.bmp,95,0,3,0,0,0,1,0,1
0000001884.bmp,95,0,4,0,0,0,1,0,1
0000001885.bmp,95,0,5,0,0,0,1,0,1
0000001886.bmp,95,0,6,0,0,0,1,0,1
0000001887.bmp,95,0,7,0,0,0,1,0,1
0000001888.bmp,95,0,8,0,0,0,1,0,1
0000001889.bmp,95,0,9,0,0,0,1,0,1
0000001890.bmp,95,0,10,0,0,0,1,0,1
0000001891.bmp,95,0,11,0,0,0,1,0,1
0000001892.bmp,95,0,12,0,0,0,1,0,1
0000001893.bmp,95,0,13,0,0,0,1,0,1
0000001894.bmp,95,0,14,0,0,0,1,0,1
0000001895.bmp,95,0,15,0,0,0,1,0,1
0000001896.bmp,95,0,16,0,0,0,1,0,1
0000001897.bmp,95,0,17,0,0,0,1,0,1
0000001898.bmp,95,0,18,0,0,0,1,0,1
0000001899.bmp,95,0,19,0,0,0,1,0,1
0000001900.bmp,95,0,20,0,0,0,1,0,1
0000001901.bmp,96,0,1,0,0,0,1,0,1
0000001902.bmp,96,0,2,0,0,0,1,0,1
0000001903.bmp,96,0,3,0,0,0,1,0,1
0000001904.bmp,96,0,4,0,0,0,1,0,1
0000001905.bmp,96,0,5,0,0,0,1,0,1
0000001906.bmp,96,0,6,0,0,0,1,0,1
0000001907.bmp,96,0,7,0,0,0,1,0,1
0000001908.bmp,96,0,8,0,0,0,1,0,1
0000001909.bmp,96,0,9,0,0,0,1,0,1
0000001910.bmp,96,0,10,0,0,0,1,0,1
0000001911.bmp,96,0,11,0,0,0,1,0,1
0000001912.bmp,96,0,12,0,0,0,1,0,1
0000001913.bmp,96,0,13,0,0,0,1,0,1
0000001914.bmp,96,0,14,0,0,0,1,0,1
0000001915.bmp,96,0,15,0,0,0,1,0,1
0000001916.bmp,96,0,16,0,0,0,1,0,1
0000001917.bmp,96,0,17,0,0,0,1,0,1
0000001918.bmp,96,0,18,0,0,0,1,0,1
0000001919.bmp,96,0,19,0,0,0,1,0,1
0000001920.bmp,96,0,20,0,0,0,1,0,1
0000001921.bmp,97,0,1,0,0,0,1,0,1
0000001922.bmp,97,0,2,0,0,0,1,0,1
0000001923.bmp,97,0,3,0,0,0,1,0,1
0000001924.bmp,97,0,4,0,0,0,1,0,1
0000001925.bmp,97,0,5,0,0,0,1,0,1
0000001926.bmp,97,0,6,0,0,0,1,0,1
0000001927.bmp,97,0,7,0,0,0,1,0,1
0000001928.bmp,97,0,8,0,0,0,1,0,1
0000001929.bmp,97,0,9,0,0,0,1,0,1
0000001930.bmp,97,0,10,0,0,0,1,0,1
0000001931.bmp,97,0,11,0,0,0,1,0,1
0000001932.bmp,97,0,12,0,0,0,1,0,1
0000001933.bmp,97,0,13,0,0,0,1,0,1
0000001934.bmp,97,0,14,0,0,0,1,0,1
0000001935.bmp,97,0,15,0,0,0,1,0,1
0000001936.bmp,97,0,16,0,0,0,1,0,1
0000001937.bmp,97,0,17,0,0,0,1,0,1
0000001938.bmp,97,0,18,0,0,0,1,0,1
0000001939.bmp,97,0,19,0,0,0,1,0,1
0000001940.bmp,97,0,20,0,0,0,1,0,1
0000001941.bmp,98,0,1,0,0,0,1,0,1
0000001942.bmp,98,0,2,0,0,0,1,0,1
0000001943.bmp,98,0,3,0,0,0,1,0,1
0000001944.bmp,98,0,4,0,0,0,1,0,1
0000001945.bmp,98,0,5,0,0,0,1,0,1
0000001946.bmp,98,0,6,0,0,0,1,0,1
0000001947.bmp,98,0,7,0,0,0,1,0,1
0000001948.bmp,98,0,8,0,0,0,1,0,1
0000001949.bmp,98,0,9,0,0,0,1,0,1
0000001950.bmp,98,0,10,0,0,0,1,0,1
0000001951.bmp,98,0,11,0,0,0,1,0,1
0000001952.bmp,98,0,12,0,0,0,1,0,1
0000001953.bmp,98,0,13,0,0,0,1,0,1
0000001954.bmp,98,0,14,0,0,0,1,0,1
0000001955.bmp,98,0,15,0,0,0,1,0,1
0000001956.bmp,98,0,16,0,0,0,1,0,1
0000001957.bmp,98,0,17,0,0,0,1,0,1
0000001958.bmp,98,0,18,0,0,0,1,0,1
0000001959.bmp,98,0,19,0,0,0,1,0,1
0000001960.bmp,98,0,20,0,0,0,1,0,1
0000001961.bmp,99,0,1,0,0,0,1,0,1
0000001962.bmp,99,0,2,0,0,0,1,0,1
0000001963.bmp,99,0,3,0,0,0,1,0,1
0000001964.bmp,99,0,4,0,0,0,1,0,1
0000001965.bmp,99,0,5,0,0,0,1,0,1
0000001966.bmp,99,0,6,0,0,0,1,0,1
0000001967.bmp,99,0,7,0,0,0,1,0,1
0000001968.bmp,99,0,8,0,0,0,1,0,1
0000001969.bmp,99,0,9,0,0,0,1,0,1
0000001970.bmp,99,0,10,0,0,0,1,0,1
0000001971.bmp,99,0,11,0,0,0,1,0,1
0000001972.bmp,99,0,12,0,0,0,1,0,1
0000001973.bmp,99,0,13,0,0,0,1,0,1
0000001974.bmp,99,0,14,0,0,0,1,0,1
0000001975.bmp,99,0,15,0,0,0,1,0,1
0000001976.bmp,99,0,16,0,0,0,1,0,1
0000001977.bmp,99,0,17,0,0,0,1,0,1
0000001978.bmp,99,0,18,0,0,0,1,0,1
0000001979.bmp,99,0,19,0,0,0,1,0,1
0000001980.bmp,99,0,20,0,0,0,1,0,1
0000001981.bmp,100,0,1,0,0,0,1,0,1
0000001982.bmp,100,0,2,0,0,0,1,0,1
0000001983.bmp,100,0,3,0,0,0,1,0,1
0000001984.bmp,100,0,4,0,0,0,1,0,1
0000001985.bmp,100,0,5,0,0,0,1,0,1
0000001986.bmp,100,0,6,0,0,0,1,0,1
0000001987.bmp,100,0,7,0,0,0,1,0,1
0000001988.bmp,100,0,8,0,0,0,1,0,1
0000001989.bmp,100,0,9,0,0,0,1,0,1
0000001990.bmp,100,0,10,0,0,0,1,0,1
0000001991.bmp,100,0,11,0,0,0,1,0,1
0000001992.bmp,100,0,12,0,0,0,1,0,1
0000001993.bmp,100,0,13,0,0,0,1,0,1
0000001994.bmp,100,0,14,0,0,0,1,0,1
0000001995.bmp,100,0,15,0,0,0,1,0,1
0000001996.bmp,100,0,16,0,0,0,1,0,1
0000001997.bmp,100,0,17,0,0,0,1,0,1
0000001998.bmp,100,0,18,0,0,0,1,0,1
0000001999.bmp,100,0,19,0,0,0,1,0,1
0000002000.bmp,100,0,20,0,0,0,1,0,1
0000002001.bmp,101,0,1,0,0,0,1,0,1
0000002002.bmp,101,0,2,0,0,0,1,0,1
0000002003.bmp,101,0,3,0,0,0,1,0,1
0000002004.bmp,101,0,4,0,0,0,1,0,1
0000002005.bmp,101,0,5,0,0,0,1,0,1
0000002006.bmp,101,0,6,0,0,0,1,0,1
0000002007.bmp,101,0,7,0,0,0,1,0,1
0000002008.bmp,101,0,8,0,0,0,1,0,1
0000002009.bmp,101,0,9,0,0,0,1,0,1
0000002010.bmp,101,0,10,0,0,0,1,0,1
0000002011.bmp,101,0,11,0,0,0,1,0,1
0000002012.bmp,101,0,12,0,0,0,1,0,1
0000002013.bmp,101,0,13,0,0,0,1,0,1
0000002014.bmp,101,0,14,0,0,0,1,0,1
0000002015.bmp,101,0,15,0,0,0,1,0,1
0000002016.bmp,101,0,16,0,0,0,1,0,1
0000002017.bmp,101,0,17,0,0,0,1,0,1
0000002018.bmp,101,0,18,0,0,0,1,0,1
0000002019.bmp,101,0,19,0,0,0,1,0,1
0000002020.bmp,101,0,20,0,0,0,1,0,1
0000002021.bmp,102,0,1,0,0,0,1,0,1
0000002022.bmp,102,0,2,0,0,0,1,0,1
0000002023.bmp,102,0,3,0,0,0,1,0,1
0000002024.bmp,102,0,4,0,0,0,1,0,1
0000002025.bmp,102,0,5,0,0,0,1,0,1
0000002026.bmp,102,0,6,0,0,0,1,0,1
0000002027.bmp,102,0,7,0,0,0,1,0,1
0000002028.bmp,102,0,8,0,0,0,1,0,1
0000002029.bmp,102,0,9,0,0,0,1,0,1
0000002030.bmp,102,0,10,0,0,0,1,0,1
0000002031.bmp,102,0,11,0,0,0,1,0,1
0000002032.bmp,102,0,12,0,0,0,1,0,1
0000002033.bmp,102,0,13,0,0,0,1,0,1
0000002034.bmp,102,0,14,0,0,0,1,0,1
0000002035.bmp,102,0,15,0,0,0,1,0,1
0000002036.bmp,102,0,16,0,0,0,1,0,1
0000002037.bmp,102,0,17,0,0,0,1,0,1
0000002038.bmp,102,0,18,0,0,0,1,0,1
0000002039.bmp,102,0,19,0,0,0,1,0,1
0000002040.bmp,102,0,20,0,0,0,1,0,1
0000002041.bmp,103,0,1,0,0,0,1,0,1
0000002042.bmp,103,0,2,0,0,0,1,0,1
0000002043.bmp,103,0,3,0,0,0,1,0,1
0000002044.bmp,103,0,4,0,0,0,1,0,1
0000002045.bmp,103,0,5,0,0,0,1,0,1
0000002046.bmp,103,0,6,0,0,0,1,0,1
0000002047.bmp,103,0,7,0,0,0,1,0,1
0000002048.bmp,103,0,8,0,0,0,1,0,1
0000002049.bmp,103,0,9,0,0,0,1,0,1
0000002050.bmp,103,0,10,0,0,0,1,0,1
0000002051.bmp,103,0,11,0,0,0,1,0,1
0000002052.bmp,103,0,12,0,0,0,1,0,1
0000002053.bmp,103,0,13,0,0,0,1,0,1
0000002054.bmp,103,0,14,0,0,0,1,0,1
0000002055.bmp,103,0,15,0,0,0,1,0,1
0000002056.bmp,103,0,16,0,0,0,1,0,1
0000002057.bmp,103,0,17,0,0,0,1,0,1
