file_name,ori,loc,phase/pattern,SSGv,SSGv,BSG,MGnv,MGv
0000000551.bmp,27,5,4,1,0,0,0,0
0000000552.bmp,29,12,4,1,0,0,0,0
0000000553.bmp,23,4,4,1,0,0,0,0
0000000554.bmp,33,3,4,1,0,0,0,0
0000000555.bmp,28,2,4,1,0,0,0,0
0000000556.bmp,21,1,4,1,0,0,0,0
0000000557.bmp,31,11,4,1,0,0,0,0
0000000558.bmp,32,10,4,1,0,0,0,0
0000000559.bmp,39,9,4,1,0,0,0,0
0000000560.bmp,25,8,4,1,0,0,0,0
0000000561.bmp,35,7,4,1,0,0,0,0
0000000562.bmp,37,6,4,1,0,0,0,0
0000000563.bmp,27,5,4,1,0,0,0,0
0000000564.bmp,29,12,4,1,0,0,0,0
0000000565.bmp,23,4,4,1,0,0,0,0
0000000566.bmp,33,3,4,1,0,0,0,0
0000000567.bmp,28,2,4,1,0,0,0,0
0000000568.bmp,21,1,4,1,0,0,0,0
0000000569.bmp,31,11,4,1,0,0,0,0
0000000570.bmp,32,10,4,1,0,0,0,0
0000000571.bmp,39,9,4,1,0,0,0,0
0000000572.bmp,25,8,4,1,0,0,0,0
0000000573.bmp,35,7,4,1,0,0,0,0
0000000574.bmp,37,6,4,1,0,0,0,0
0000000575.bmp,27,5,4,1,0,0,0,0
0000000576.bmp,29,12,4,1,0,0,0,0
0000000577.bmp,29,4,5,1,0,0,0,0
0000000578.bmp,28,3,5,1,0,0,0,0
0000000579.bmp,33,2,5,1,0,0,0,0
0000000580.bmp,25,1,5,1,0,0,0,0
0000000581.bmp,39,11,5,1,0,0,0,0
0000000582.bmp,35,10,5,1,0,0,0,0
0000000583.bmp,21,9,5,1,0,0,0,0
0000000584.bmp,31,8,5,1,0,0,0,0
0000000585.bmp,27,7,5,1,0,0,0,0
0000000586.bmp,32,6,5,1,0,0,0,0
0000000587.bmp,37,5,5,1,0,0,0,0
0000000588.bmp,23,12,5,1,0,0,0,0
0000000589.bmp,29,4,5,1,0,0,0,0
0000000590.bmp,28,3,5,1,0,0,0,0
0000000591.bmp,33,2,5,1,0,0,0,0
0000000592.bmp,25,1,5,1,0,0,0,0
0000000593.bmp,39,11,5,1,0,0,0,0
0000000594.bmp,35,10,5,1,0,0,0,0
0000000595.bmp,21,9,5,1,0,0,0,0
0000000596.bmp,31,8,5,1,0,0,0,0
0000000597.bmp,27,7,5,1,0,0,0,0
0000000598.bmp,32,6,5,1,0,0,0,0
0000000599.bmp,37,5,5,1,0,0,0,0
0000000600.bmp,23,12,5,1,0,0,0,0
0000000601.bmp,29,4,5,1,0,0,0,0
0000000602.bmp,28,3,5,1,0,0,0,0
0000000603.bmp,33,2,5,1,0,0,0,0
0000000604.bmp,25,1,5,1,0,0,0,0
0000000605.bmp,39,11,5,1,0,0,0,0
0000000606.bmp,35,10,5,1,0,0,0,0
0000000607.bmp,21,9,5,1,0,0,0,0
0000000608.bmp,31,8,5,1,0,0,0,0
0000000609.bmp,27,7,5,1,0,0,0,0
0000000610.bmp,32,6,5,1,0,0,0,0
0000000611.bmp,37,5,5,1,0,0,0,0
0000000612.bmp,23,12,5,1,0,0,0,0
0000000613.bmp,35,4,6,1,0,0,0,0
0000000614.bmp,27,3,6,1,0,0,0,0
0000000615.bmp,32,2,6,1,0,0,0,0
0000000616.bmp,39,1,6,1,0,0,0,0
0000000617.bmp,21,11,6,1,0,0,0,0
0000000618.bmp,25,10,6,1,0,0,0,0
0000000619.bmp,28,9,6,1,0,0,0,0
0000000620.bmp,31,8,6,1,0,0,0,0
0000000621.bmp,37,7,6,1,0,0,0,0
0000000622.bmp,33,6,6,1,0,0,0,0
0000000623.bmp,23,5,6,1,0,0,0,0
0000000624.bmp,29,12,6,1,0,0,0,0
0000000625.bmp,35,4,6,1,0,0,0,0
0000000626.bmp,27,3,6,1,0,0,0,0
0000000627.bmp,32,2,6,1,0,0,0,0
0000000628.bmp,39,1,6,1,0,0,0,0
0000000629.bmp,21,11,6,1,0,0,0,0
0000000630.bmp,25,10,6,1,0,0,0,0
0000000631.bmp,28,9,6,1,0,0,0,0
0000000632.bmp,31,8,6,1,0,0,0,0
0000000633.bmp,37,7,6,1,0,0,0,0
0000000634.bmp,33,6,6,1,0,0,0,0
0000000635.bmp,23,5,6,1,0,0,0,0
0000000636.bmp,29,12,6,1,0,0,0,0
0000000637.bmp,35,4,6,1,0,0,0,0
0000000638.bmp,27,3,6,1,0,0,0,0
0000000639.bmp,32,2,6,1,0,0,0,0
0000000640.bmp,39,1,6,1,0,0,0,0
0000000641.bmp,21,11,6,1,0,0,0,0
0000000642.bmp,25,10,6,1,0,0,0,0
0000000643.bmp,28,9,6,1,0,0,0,0
0000000644.bmp,31,8,6,1,0,0,0,0
0000000645.bmp,37,7,6,1,0,0,0,0
0000000646.bmp,33,6,6,1,0,0,0,0
0000000647.bmp,23,5,6,1,0,0,0,0
0000000648.bmp,29,12,6,1,0,0,0,0
0000000649.bmp,47,4,1,1,0,0,0,0
0000000650.bmp,38,3,1,1,0,0,0,0
0000000651.bmp,49,2,1,1,0,0,0,0
0000000652.bmp,39,1,1,1,0,0,0,0
0000000653.bmp,31,11,1,1,0,0,0,0
0000000654.bmp,42,10,1,1,0,0,0,0
0000000655.bmp,35,9,1,1,0,0,0,0
0000000656.bmp,43,8,1,1,0,0,0,0
0000000657.bmp,33,7,1,1,0,0,0,0
0000000658.bmp,37,6,1,1,0,0,0,0
0000000659.bmp,41,5,1,1,0,0,0,0
0000000660.bmp,45,12,1,1,0,0,0,0
0000000661.bmp,47,4,1,1,0,0,0,0
0000000662.bmp,38,3,1,1,0,0,0,0
0000000663.bmp,49,2,1,1,0,0,0,0
0000000664.bmp,39,1,1,1,0,0,0,0
0000000665.bmp,31,11,1,1,0,0,0,0
0000000666.bmp,42,10,1,1,0,0,0,0
0000000667.bmp,35,9,1,1,0,0,0,0
0000000668.bmp,43,8,1,1,0,0,0,0
0000000669.bmp,33,7,1,1,0,0,0,0
0000000670.bmp,37,6,1,1,0,0,0,0
0000000671.bmp,41,5,1,1,0,0,0,0
0000000672.bmp,45,12,1,1,0,0,0,0
0000000673.bmp,47,4,1,1,0,0,0,0
0000000674.bmp,38,3,1,1,0,0,0,0
0000000675.bmp,49,2,1,1,0,0,0,0
0000000676.bmp,39,1,1,1,0,0,0,0
0000000677.bmp,31,11,1,1,0,0,0,0
0000000678.bmp,42,10,1,1,0,0,0,0
0000000679.bmp,35,9,1,1,0,0,0,0
0000000680.bmp,43,8,1,1,0,0,0,0
0000000681.bmp,33,7,1,1,0,0,0,0
0000000682.bmp,37,6,1,1,0,0,0,0
0000000683.bmp,41,5,1,1,0,0,0,0
0000000684.bmp,45,12,1,1,0,0,0,0
0000000685.bmp,45,4,2,1,0,0,0,0
0000000686.bmp,35,3,2,1,0,0,0,0
0000000687.bmp,43,2,2,1,0,0,0,0
0000000688.bmp,37,1,2,1,0,0,0,0
0000000689.bmp,42,11,2,1,0,0,0,0
0000000690.bmp,33,10,2,1,0,0,0,0
0000000691.bmp,38,9,2,1,0,0,0,0
0000000692.bmp,41,8,2,1,0,0,0,0
0000000693.bmp,49,7,2,1,0,0,0,0
0000000694.bmp,39,6,2,1,0,0,0,0
0000000695.bmp,31,5,2,1,0,0,0,0
0000000696.bmp,47,12,2,1,0,0,0,0
0000000697.bmp,45,4,2,1,0,0,0,0
0000000698.bmp,35,3,2,1,0,0,0,0
0000000699.bmp,43,2,2,1,0,0,0,0
0000000700.bmp,37,1,2,1,0,0,0,0
0000000701.bmp,42,11,2,1,0,0,0,0
0000000702.bmp,33,10,2,1,0,0,0,0
0000000703.bmp,38,9,2,1,0,0,0,0
0000000704.bmp,41,8,2,1,0,0,0,0
0000000705.bmp,49,7,2,1,0,0,0,0
0000000706.bmp,39,6,2,1,0,0,0,0
0000000707.bmp,31,5,2,1,0,0,0,0
0000000708.bmp,47,12,2,1,0,0,0,0
0000000709.bmp,45,4,2,1,0,0,0,0
0000000710.bmp,35,3,2,1,0,0,0,0
0000000711.bmp,43,2,2,1,0,0,0,0
0000000712.bmp,37,1,2,1,0,0,0,0
0000000713.bmp,42,11,2,1,0,0,0,0
0000000714.bmp,33,10,2,1,0,0,0,0
0000000715.bmp,38,9,2,1,0,0,0,0
0000000716.bmp,41,8,2,1,0,0,0,0
0000000717.bmp,49,7,2,1,0,0,0,0
0000000718.bmp,39,6,2,1,0,0,0,0
0000000719.bmp,31,5,2,1,0,0,0,0
0000000720.bmp,47,12,2,1,0,0,0,0
0000000721.bmp,37,4,3,1,0,0,0,0
0000000722.bmp,42,3,3,1,0,0,0,0
0000000723.bmp,49,2,3,1,0,0,0,0
0000000724.bmp,43,1,3,1,0,0,0,0
0000000725.bmp,31,11,3,1,0,0,0,0
0000000726.bmp,45,10,3,1,0,0,0,0
0000000727.bmp,38,9,3,1,0,0,0,0
0000000728.bmp,35,8,3,1,0,0,0,0
0000000729.bmp,33,7,3,1,0,0,0,0
0000000730.bmp,41,6,3,1,0,0,0,0
0000000731.bmp,47,5,3,1,0,0,0,0
0000000732.bmp,39,12,3,1,0,0,0,0
0000000733.bmp,37,4,3,1,0,0,0,0
0000000734.bmp,42,3,3,1,0,0,0,0
0000000735.bmp,49,2,3,1,0,0,0,0
0000000736.bmp,43,1,3,1,0,0,0,0
0000000737.bmp,31,11,3,1,0,0,0,0
0000000738.bmp,45,10,3,1,0,0,0,0
0000000739.bmp,38,9,3,1,0,0,0,0
0000000740.bmp,35,8,3,1,0,0,0,0
0000000741.bmp,33,7,3,1,0,0,0,0
0000000742.bmp,41,6,3,1,0,0,0,0
0000000743.bmp,47,5,3,1,0,0,0,0
0000000744.bmp,39,12,3,1,0,0,0,0
0000000745.bmp,37,4,3,1,0,0,0,0
0000000746.bmp,42,3,3,1,0,0,0,0
0000000747.bmp,49,2,3,1,0,0,0,0
0000000748.bmp,43,1,3,1,0,0,0,0
0000000749.bmp,31,11,3,1,0,0,0,0
0000000750.bmp,45,10,3,1,0,0,0,0
0000000751.bmp,38,9,3,1,0,0,0,0
0000000752.bmp,35,8,3,1,0,0,0,0
0000000753.bmp,33,7,3,1,0,0,0,0
0000000754.bmp,41,6,3,1,0,0,0,0
0000000755.bmp,47,5,3,1,0,0,0,0
0000000756.bmp,39,12,3,1,0,0,0,0
0000000757.bmp,41,4,4,1,0,0,0,0
0000000758.bmp,49,3,4,1,0,0,0,0
0000000759.bmp,38,2,4,1,0,0,0,0
0000000760.bmp,35,1,4,1,0,0,0,0
0000000761.bmp,33,11,4,1,0,0,0,0
0000000762.bmp,47,10,4,1,0,0,0,0
0000000763.bmp,42,9,4,1,0,0,0,0
0000000764.bmp,37,8,4,1,0,0,0,0
0000000765.bmp,45,7,4,1,0,0,0,0
0000000766.bmp,43,6,4,1,0,0,0,0
0000000767.bmp,39,5,4,1,0,0,0,0
0000000768.bmp,31,12,4,1,0,0,0,0
0000000769.bmp,41,4,4,1,0,0,0,0
0000000770.bmp,49,3,4,1,0,0,0,0
0000000771.bmp,38,2,4,1,0,0,0,0
0000000772.bmp,35,1,4,1,0,0,0,0
0000000773.bmp,33,11,4,1,0,0,0,0
0000000774.bmp,47,10,4,1,0,0,0,0
0000000775.bmp,42,9,4,1,0,0,0,0
0000000776.bmp,37,8,4,1,0,0,0,0
0000000777.bmp,45,7,4,1,0,0,0,0
0000000778.bmp,43,6,4,1,0,0,0,0
0000000779.bmp,39,5,4,1,0,0,0,0
0000000780.bmp,31,12,4,1,0,0,0,0
0000000781.bmp,41,4,4,1,0,0,0,0
0000000782.bmp,49,3,4,1,0,0,0,0
0000000783.bmp,38,2,4,1,0,0,0,0
0000000784.bmp,35,1,4,1,0,0,0,0
0000000785.bmp,33,11,4,1,0,0,0,0
0000000786.bmp,47,10,4,1,0,0,0,0
0000000787.bmp,42,9,4,1,0,0,0,0
0000000788.bmp,37,8,4,1,0,0,0,0
0000000789.bmp,45,7,4,1,0,0,0,0
0000000790.bmp,43,6,4,1,0,0,0,0
0000000791.bmp,39,5,4,1,0,0,0,0
0000000792.bmp,31,12,4,1,0,0,0,0
0000000793.bmp,41,4,5,1,0,0,0,0
0000000794.bmp,45,3,5,1,0,0,0,0
0000000795.bmp,31,2,5,1,0,0,0,0
0000000796.bmp,39,1,5,1,0,0,0,0
0000000797.bmp,49,11,5,1,0,0,0,0
0000000798.bmp,35,10,5,1,0,0,0,0
0000000799.bmp,38,9,5,1,0,0,0,0
0000000800.bmp,42,8,5,1,0,0,0,0
0000000801.bmp,33,7,5,1,0,0,0,0
0000000802.bmp,37,6,5,1,0,0,0,0
0000000803.bmp,43,5,5,1,0,0,0,0
0000000804.bmp,47,12,5,1,0,0,0,0
0000000805.bmp,41,4,5,1,0,0,0,0
0000000806.bmp,45,3,5,1,0,0,0,0
0000000807.bmp,31,2,5,1,0,0,0,0
0000000808.bmp,39,1,5,1,0,0,0,0
0000000809.bmp,49,11,5,1,0,0,0,0
0000000810.bmp,35,10,5,1,0,0,0,0
0000000811.bmp,38,9,5,1,0,0,0,0
0000000812.bmp,42,8,5,1,0,0,0,0
0000000813.bmp,33,7,5,1,0,0,0,0
0000000814.bmp,37,6,5,1,0,0,0,0
0000000815.bmp,43,5,5,1,0,0,0,0
0000000816.bmp,47,12,5,1,0,0,0,0
0000000817.bmp,41,4,5,1,0,0,0,0
0000000818.bmp,45,3,5,1,0,0,0,0
0000000819.bmp,31,2,5,1,0,0,0,0
0000000820.bmp,39,1,5,1,0,0,0,0
0000000821.bmp,49,11,5,1,0,0,0,0
0000000822.bmp,35,10,5,1,0,0,0,0
0000000823.bmp,38,9,5,1,0,0,0,0
0000000824.bmp,42,8,5,1,0,0,0,0
0000000825.bmp,33,7,5,1,0,0,0,0
0000000826.bmp,37,6,5,1,0,0,0,0
0000000827.bmp,43,5,5,1,0,0,0,0
0000000828.bmp,47,12,5,1,0,0,0,0
0000000829.bmp,45,4,6,1,0,0,0,0
0000000830.bmp,42,3,6,1,0,0,0,0
0000000831.bmp,33,2,6,1,0,0,0,0
0000000832.bmp,38,1,6,1,0,0,0,0
0000000833.bmp,37,11,6,1,0,0,0,0
0000000834.bmp,39,10,6,1,0,0,0,0
0000000835.bmp,43,9,6,1,0,0,0,0
0000000836.bmp,49,8,6,1,0,0,0,0
0000000837.bmp,35,7,6,1,0,0,0,0
0000000838.bmp,31,6,6,1,0,0,0,0
0000000839.bmp,41,5,6,1,0,0,0,0
0000000840.bmp,47,12,6,1,0,0,0,0
0000000841.bmp,45,4,6,1,0,0,0,0
0000000842.bmp,42,3,6,1,0,0,0,0
0000000843.bmp,33,2,6,1,0,0,0,0
0000000844.bmp,38,1,6,1,0,0,0,0
0000000845.bmp,37,11,6,1,0,0,0,0
0000000846.bmp,39,10,6,1,0,0,0,0
0000000847.bmp,43,9,6,1,0,0,0,0
0000000848.bmp,49,8,6,1,0,0,0,0
0000000849.bmp,35,7,6,1,0,0,0,0
0000000850.bmp,31,6,6,1,0,0,0,0
0000000851.bmp,41,5,6,1,0,0,0,0
0000000852.bmp,47,12,6,1,0,0,0,0
0000000853.bmp,45,4,6,1,0,0,0,0
0000000854.bmp,42,3,6,1,0,0,0,0
0000000855.bmp,33,2,6,1,0,0,0,0
0000000856.bmp,38,1,6,1,0,0,0,0
0000000857.bmp,37,11,6,1,0,0,0,0
0000000858.bmp,39,10,6,1,0,0,0,0
0000000859.bmp,43,9,6,1,0,0,0,0
0000000860.bmp,49,8,6,1,0,0,0,0
0000000861.bmp,35,7,6,1,0,0,0,0
0000000862.bmp,31,6,6,1,0,0,0,0
0000000863.bmp,41,5,6,1,0,0,0,0
0000000864.bmp,47,12,6,1,0,0,0,0
0000000865.bmp,51,4,1,1,0,0,0,0
0000000866.bmp,53,3,1,1,0,0,0,0
0000000867.bmp,59,2,1,1,0,0,0,0
0000000868.bmp,41,1,1,1,0,0,0,0
0000000869.bmp,57,11,1,1,0,0,0,0
0000000870.bmp,45,10,1,1,0,0,0,0
0000000871.bmp,49,9,1,1,0,0,0,0
0000000872.bmp,55,8,1,1,0,0,0,0
0000000873.bmp,48,7,1,1,0,0,0,0
0000000874.bmp,43,6,1,1,0,0,0,0
0000000875.bmp,47,5,1,1,0,0,0,0
0000000876.bmp,52,12,1,1,0,0,0,0
0000000877.bmp,51,4,1,1,0,0,0,0
0000000878.bmp,53,3,1,1,0,0,0,0
0000000879.bmp,59,2,1,1,0,0,0,0
0000000880.bmp,41,1,1,1,0,0,0,0
0000000881.bmp,57,11,1,1,0,0,0,0
0000000882.bmp,45,10,1,1,0,0,0,0
0000000883.bmp,49,9,1,1,0,0,0,0
0000000884.bmp,55,8,1,1,0,0,0,0
0000000885.bmp,48,7,1,1,0,0,0,0
0000000886.bmp,43,6,1,1,0,0,0,0
0000000887.bmp,47,5,1,1,0,0,0,0
0000000888.bmp,52,12,1,1,0,0,0,0
0000000889.bmp,51,4,1,1,0,0,0,0
0000000890.bmp,53,3,1,1,0,0,0,0
0000000891.bmp,59,2,1,1,0,0,0,0
0000000892.bmp,41,1,1,1,0,0,0,0
0000000893.bmp,57,11,1,1,0,0,0,0
0000000894.bmp,45,10,1,1,0,0,0,0
0000000895.bmp,49,9,1,1,0,0,0,0
0000000896.bmp,55,8,1,1,0,0,0,0
0000000897.bmp,48,7,1,1,0,0,0,0
0000000898.bmp,43,6,1,1,0,0,0,0
0000000899.bmp,47,5,1,1,0,0,0,0
0000000900.bmp,52,12,1,1,0,0,0,0
0000000901.bmp,45,4,2,1,0,0,0,0
0000000902.bmp,49,3,2,1,0,0,0,0
0000000903.bmp,47,2,2,1,0,0,0,0
0000000904.bmp,59,1,2,1,0,0,0,0
0000000905.bmp,53,11,2,1,0,0,0,0
0000000906.bmp,57,10,2,1,0,0,0,0
0000000907.bmp,48,9,2,1,0,0,0,0
0000000908.bmp,41,8,2,1,0,0,0,0
0000000909.bmp,51,7,2,1,0,0,0,0
0000000910.bmp,55,6,2,1,0,0,0,0
0000000911.bmp,52,5,2,1,0,0,0,0
0000000912.bmp,43,12,2,1,0,0,0,0
0000000913.bmp,45,4,2,1,0,0,0,0
0000000914.bmp,49,3,2,1,0,0,0,0
0000000915.bmp,47,2,2,1,0,0,0,0
0000000916.bmp,59,1,2,1,0,0,0,0
0000000917.bmp,53,11,2,1,0,0,0,0
0000000918.bmp,57,10,2,1,0,0,0,0
0000000919.bmp,48,9,2,1,0,0,0,0
0000000920.bmp,41,8,2,1,0,0,0,0
0000000921.bmp,51,7,2,1,0,0,0,0
0000000922.bmp,55,6,2,1,0,0,0,0
0000000923.bmp,52,5,2,1,0,0,0,0
0000000924.bmp,43,12,2,1,0,0,0,0
0000000925.bmp,45,4,2,1,0,0,0,0
0000000926.bmp,49,3,2,1,0,0,0,0
0000000927.bmp,47,2,2,1,0,0,0,0
0000000928.bmp,59,1,2,1,0,0,0,0
0000000929.bmp,53,11,2,1,0,0,0,0
0000000930.bmp,57,10,2,1,0,0,0,0
0000000931.bmp,48,9,2,1,0,0,0,0
0000000932.bmp,41,8,2,1,0,0,0,0
0000000933.bmp,51,7,2,1,0,0,0,0
0000000934.bmp,55,6,2,1,0,0,0,0
0000000935.bmp,52,5,2,1,0,0,0,0
0000000936.bmp,43,12,2,1,0,0,0,0
0000000937.bmp,55,4,3,1,0,0,0,0
0000000938.bmp,51,3,3,1,0,0,0,0
0000000939.bmp,45,2,3,1,0,0,0,0
0000000940.bmp,43,1,3,1,0,0,0,0
0000000941.bmp,49,11,3,1,0,0,0,0
0000000942.bmp,47,10,3,1,0,0,0,0
0000000943.bmp,59,9,3,1,0,0,0,0
0000000944.bmp,52,8,3,1,0,0,0,0
0000000945.bmp,48,7,3,1,0,0,0,0
0000000946.bmp,53,6,3,1,0,0,0,0
0000000947.bmp,41,5,3,1,0,0,0,0
0000000948.bmp,57,12,3,1,0,0,0,0
0000000949.bmp,55,4,3,1,0,0,0,0
0000000950.bmp,51,3,3,1,0,0,0,0
0000000951.bmp,45,2,3,1,0,0,0,0
0000000952.bmp,43,1,3,1,0,0,0,0
0000000953.bmp,49,11,3,1,0,0,0,0
0000000954.bmp,47,10,3,1,0,0,0,0
0000000955.bmp,59,9,3,1,0,0,0,0
0000000956.bmp,52,8,3,1,0,0,0,0
0000000957.bmp,48,7,3,1,0,0,0,0
0000000958.bmp,53,6,3,1,0,0,0,0
0000000959.bmp,41,5,3,1,0,0,0,0
0000000960.bmp,57,12,3,1,0,0,0,0
0000000961.bmp,55,4,3,1,0,0,0,0
0000000962.bmp,51,3,3,1,0,0,0,0
0000000963.bmp,45,2,3,1,0,0,0,0
0000000964.bmp,43,1,3,1,0,0,0,0
0000000965.bmp,49,11,3,1,0,0,0,0
0000000966.bmp,47,10,3,1,0,0,0,0
0000000967.bmp,59,9,3,1,0,0,0,0
0000000968.bmp,52,8,3,1,0,0,0,0
0000000969.bmp,48,7,3,1,0,0,0,0
0000000970.bmp,53,6,3,1,0,0,0,0
0000000971.bmp,41,5,3,1,0,0,0,0
0000000972.bmp,57,12,3,1,0,0,0,0
0000000973.bmp,43,4,4,1,0,0,0,0
0000000974.bmp,53,3,4,1,0,0,0,0
0000000975.bmp,55,2,4,1,0,0,0,0
0000000976.bmp,49,1,4,1,0,0,0,0
0000000977.bmp,41,11,4,1,0,0,0,0
0000000978.bmp,59,10,4,1,0,0,0,0
0000000979.bmp,57,9,4,1,0,0,0,0
0000000980.bmp,51,8,4,1,0,0,0,0
0000000981.bmp,45,7,4,1,0,0,0,0
0000000982.bmp,48,6,4,1,0,0,0,0
0000000983.bmp,47,5,4,1,0,0,0,0
0000000984.bmp,52,12,4,1,0,0,0,0
0000000985.bmp,43,4,4,1,0,0,0,0
0000000986.bmp,53,3,4,1,0,0,0,0
0000000987.bmp,55,2,4,1,0,0,0,0
0000000988.bmp,49,1,4,1,0,0,0,0
0000000989.bmp,41,11,4,1,0,0,0,0
0000000990.bmp,59,10,4,1,0,0,0,0
0000000991.bmp,57,9,4,1,0,0,0,0
0000000992.bmp,51,8,4,1,0,0,0,0
0000000993.bmp,45,7,4,1,0,0,0,0
0000000994.bmp,48,6,4,1,0,0,0,0
0000000995.bmp,47,5,4,1,0,0,0,0
0000000996.bmp,52,12,4,1,0,0,0,0
0000000997.bmp,43,4,4,1,0,0,0,0
0000000998.bmp,53,3,4,1,0,0,0,0
0000000999.bmp,55,2,4,1,0,0,0,0
0000001000.bmp,49,1,4,1,0,0,0,0
0000001001.bmp,41,11,4,1,0,0,0,0
0000001002.bmp,59,10,4,1,0,0,0,0
0000001003.bmp,57,9,4,1,0,0,0,0
0000001004.bmp,51,8,4,1,0,0,0,0
0000001005.bmp,45,7,4,1,0,0,0,0
0000001006.bmp,48,6,4,1,0,0,0,0
0000001007.bmp,47,5,4,1,0,0,0,0
0000001008.bmp,52,12,4,1,0,0,0,0
0000001009.bmp,45,4,5,1,0,0,0,0
0000001010.bmp,52,3,5,1,0,0,0,0
0000001011.bmp,51,2,5,1,0,0,0,0
0000001012.bmp,53,1,5,1,0,0,0,0
0000001013.bmp,49,11,5,1,0,0,0,0
0000001014.bmp,57,10,5,1,0,0,0,0
0000001015.bmp,59,9,5,1,0,0,0,0
0000001016.bmp,47,8,5,1,0,0,0,0
0000001017.bmp,43,7,5,1,0,0,0,0
0000001018.bmp,55,6,5,1,0,0,0,0
0000001019.bmp,41,5,5,1,0,0,0,0
0000001020.bmp,48,12,5,1,0,0,0,0
0000001021.bmp,45,4,5,1,0,0,0,0
0000001022.bmp,52,3,5,1,0,0,0,0
0000001023.bmp,51,2,5,1,0,0,0,0
0000001024.bmp,53,1,5,1,0,0,0,0
0000001025.bmp,49,11,5,1,0,0,0,0
0000001026.bmp,57,10,5,1,0,0,0,0
0000001027.bmp,59,9,5,1,0,0,0,0
0000001028.bmp,47,8,5,1,0,0,0,0
0000001029.bmp,43,7,5,1,0,0,0,0
0000001030.bmp,55,6,5,1,0,0,0,0
0000001031.bmp,41,5,5,1,0,0,0,0
0000001032.bmp,48,12,5,1,0,0,0,0
0000001033.bmp,45,4,5,1,0,0,0,0
0000001034.bmp,52,3,5,1,0,0,0,0
0000001035.bmp,51,2,5,1,0,0,0,0
0000001036.bmp,53,1,5,1,0,0,0,0
0000001037.bmp,49,11,5,1,0,0,0,0
0000001038.bmp,57,10,5,1,0,0,0,0
0000001039.bmp,59,9,5,1,0,0,0,0
0000001040.bmp,47,8,5,1,0,0,0,0
0000001041.bmp,43,7,5,1,0,0,0,0
0000001042.bmp,55,6,5,1,0,0,0,0
0000001043.bmp,41,5,5,1,0,0,0,0
0000001044.bmp,48,12,5,1,0,0,0,0
0000001045.bmp,57,4,6,1,0,0,0,0
0000001046.bmp,52,3,6,1,0,0,0,0
0000001047.bmp,47,2,6,1,0,0,0,0
0000001048.bmp,48,1,6,1,0,0,0,0
0000001049.bmp,49,11,6,1,0,0,0,0
0000001050.bmp,59,10,6,1,0,0,0,0
0000001051.bmp,51,9,6,1,0,0,0,0
0000001052.bmp,55,8,6,1,0,0,0,0
0000001053.bmp,41,7,6,1,0,0,0,0
0000001054.bmp,43,6,6,1,0,0,0,0
0000001055.bmp,45,5,6,1,0,0,0,0
0000001056.bmp,53,12,6,1,0,0,0,0
0000001057.bmp,57,4,6,1,0,0,0,0
0000001058.bmp,52,3,6,1,0,0,0,0
0000001059.bmp,47,2,6,1,0,0,0,0
0000001060.bmp,48,1,6,1,0,0,0,0
0000001061.bmp,49,11,6,1,0,0,0,0
0000001062.bmp,59,10,6,1,0,0,0,0
0000001063.bmp,51,9,6,1,0,0,0,0
0000001064.bmp,55,8,6,1,0,0,0,0
0000001065.bmp,41,7,6,1,0,0,0,0
0000001066.bmp,43,6,6,1,0,0,0,0
0000001067.bmp,45,5,6,1,0,0,0,0
0000001068.bmp,53,12,6,1,0,0,0,0
0000001069.bmp,57,4,6,1,0,0,0,0
0000001070.bmp,52,3,6,1,0,0,0,0
0000001071.bmp,47,2,6,1,0,0,0,0
0000001072.bmp,48,1,6,1,0,0,0,0
0000001073.bmp,49,11,6,1,0,0,0,0
0000001074.bmp,59,10,6,1,0,0,0,0
0000001075.bmp,51,9,6,1,0,0,0,0
0000001076.bmp,55,8,6,1,0,0,0,0
0000001077.bmp,41,7,6,1,0,0,0,0
0000001078.bmp,43,6,6,1,0,0,0,0
0000001079.bmp,45,5,6,1,0,0,0,0
0000001080.bmp,53,12,6,1,0,0,0,0
0000001081.bmp,57,4,1,1,0,0,0,0
0000001082.bmp,58,3,1,1,0,0,0,0
0000001083.bmp,59,2,1,1,0,0,0,0
0000001084.bmp,55,1,1,1,0,0,0,0
0000001085.bmp,67,11,1,1,0,0,0,0
0000001086.bmp,69,10,1,1,0,0,0,0
0000001087.bmp,63,9,1,1,0,0,0,0
0000001088.bmp,51,8,1,1,0,0,0,0
0000001089.bmp,65,7,1,1,0,0,0,0
0000001090.bmp,62,6,1,1,0,0,0,0
0000001091.bmp,53,5,1,1,0,0,0,0
0000001092.bmp,61,12,1,1,0,0,0,0
0000001093.bmp,57,4,1,1,0,0,0,0
0000001094.bmp,58,3,1,1,0,0,0,0
0000001095.bmp,59,2,1,1,0,0,0,0
0000001096.bmp,55,1,1,1,0,0,0,0
0000001097.bmp,67,11,1,1,0,0,0,0
0000001098.bmp,69,10,1,1,0,0,0,0
0000001099.bmp,63,9,1,1,0,0,0,0
0000001100.bmp,51,8,1,1,0,0,0,0
0000001101.bmp,65,7,1,1,0,0,0,0
0000001102.bmp,62,6,1,1,0,0,0,0
0000001103.bmp,53,5,1,1,0,0,0,0
0000001104.bmp,61,12,1,1,0,0,0,0
0000001105.bmp,57,4,1,1,0,0,0,0
0000001106.bmp,58,3,1,1,0,0,0,0
0000001107.bmp,59,2,1,1,0,0,0,0
0000001108.bmp,55,1,1,1,0,0,0,0
